"POLITICAL_UNIT","NAME","WGMS_ID","YEAR","HIGHEST_ELEVATION","MEDIAN_ELEVATION","LOWEST_ELEVATION","ELEVATION_UNC","LENGTH","LENGTH_UNC","AREA","AREA_UNC","SURVEY_DATE","SURVEY_PLATFORM_METHOD","INVESTIGATOR","SPONS_AGENCY","REFERENCE","REMARKS","PUB_IN_FOG","PUB_IN_GGCB"
"CH","GLAERNISCH",418,2001,,,2298,,,,,,20010825,"tG","Andreas Bauder","VAW/scnat","WGMS (2008): FoG 2000-2005 (Vol. IX).",,2005,
"CH","GLAERNISCH",418,2002,,,2318,,,,,,20020727,"tG","Andreas Bauder","VAW/scnat","WGMS (2008): FoG 2000-2005 (Vol. IX).",,2005,
"CH","GLAERNISCH",418,2003,,,2326,,,,,,20030802,"tG","Andreas Bauder","VAW/scnat","WGMS (2008): FoG 2000-2005 (Vol. IX).",,2005,
"CH","GLAERNISCH",418,2004,,,2330,,,,,,20040922,"tG","Andreas Bauder","VAW/scnat","WGMS (2008): FoG 2000-2005 (Vol. IX).",,2005,
"CH","GLAERNISCH",418,2005,,,2330,,,,,,20050924,"tG","Andreas Bauder","VAW/scnat","WGMS (2008): FoG 2000-2005 (Vol. IX).",,2005,
"CH","GLAERNISCH",418,2010,2903,2532,2355,,2.320000,,1.418000,,20109999,"aC","Fischer et al.","Department of Geosciences, University of Fribourg, 1700 Fribourg, Switzerland","Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945"," Survey method: photogrammetry & LiDAR.",,
"CH","GLARNER TOEDI-E",4796,2010,3569,3354,3038,,0.7800000,,0.1810000,,20109999,"aC","Fischer et al.","Department of Geosciences, University of Fribourg, 1700 Fribourg, Switzerland","Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945"," Survey method: photogrammetry & LiDAR.",,
"CH","GLARNER TOEDI-N",4797,2010,3570,3444,3112,,0.7200000,,0.4150000,,20109999,"aC","Fischer et al.","Department of Geosciences, University of Fribourg, 1700 Fribourg, Switzerland","Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945"," Survey method: photogrammetry & LiDAR.",,
"CH","GLASER",4786,2008,3036,2618,2427,,0.2800000,,0.1570000,,20089999,"aC","Fischer et al.","Department of Geosciences, University of Fribourg, 1700 Fribourg, Switzerland","Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945"," Survey method: photogrammetry & LiDAR.",,
"CH","GLATT FIRN-S",4938,2010,2994,2781,2292,,2.760000,,2.706000,,20109999,"aC","Fischer et al.","Department of Geosciences, University of Fribourg, 1700 Fribourg, Switzerland","Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945"," Survey method: photogrammetry & LiDAR.",,
"CH","GLATT-N",4949,2010,3110,2586,2144,,1.870000,,1.202000,,20109999,"aC","Fischer et al.","Department of Geosciences, University of Fribourg, 1700 Fribourg, Switzerland","Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945"," Survey method: photogrammetry & LiDAR.",,
"CH","GLETSCHTAELI",5847,2009,2953,2883,2769,,0.3800000,,0.0560000,,20099999,"aC","Fischer et al.","Department of Geosciences, University of Fribourg, 1700 Fribourg, Switzerland","Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945"," Survey method: photogrammetry & LiDAR.",,
"CH","GLIEMS GLATSCHER DA",4764,2010,3200,2990,2651,,0.7900000,,0.4850000,,20109999,"aC","Fischer et al.","Department of Geosciences, University of Fribourg, 1700 Fribourg, Switzerland","Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945"," Survey method: photogrammetry & LiDAR.",,
"CH","GLOGGENTUERMLI",4871,2010,2642,2606,2572,,0.1200000,,0.0150000,,20109999,"aC","Fischer et al.","Department of Geosciences, University of Fribourg, 1700 Fribourg, Switzerland","Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945"," Survey method: photogrammetry & LiDAR.",,
"CH","GOLDENHORN-SW",5126,2011,3319,3285,3263,,0.0900000,,0.0110000,,20119999,"aC","Fischer et al.","Department of Geosciences, University of Fribourg, 1700 Fribourg, Switzerland","Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945"," Survey method: photogrammetry & LiDAR.",,2013
"CH","GOLEGG",5060,2010,3002,2872,2743,,0.6100000,,0.2260000,,20109999,"aC","Fischer et al.","Department of Geosciences, University of Fribourg, 1700 Fribourg, Switzerland","Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945"," Survey method: photogrammetry & LiDAR.",,
